CountryCode,observedPropertyDeterminandBiologyEQRCode,parameterWaterBodyCategory,parameterNCSWaterBodyType,parameterWFDIntercalibrationWaterBodyType,parameterNaturalAWBHMWB,parameterICStatusOfDeterminandBiologyEQR,parameterBoundaryValueClasses12,parameterBoundaryValueClasses23,parameterBoundaryValueClasses34,parameterBoundaryValueClasses45,procedureBiologicalAnalyticalMethodDescription,resultObservationStatus,Remarks,metadata_versionId,metadata_beginLifeSpanVersion,metadata_statusCode,metadata_observationStatus,metadata_statements,UID
GB,EEA_13-01-4,RW,F11204,,Natural,0,0.97,0.86,0.75,0.63,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2233
GB,EEA_13-01-4,RW,F11289,,Natural,0,0.85,0.71,0.57,0.47,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2234
GB,EEA_13-01-4,RW,F11335,,HMWB,0,0.85,0.71,0.57,0.47,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2235
GB,EEA_13-01-4,RW,General,,Natural,0,,,,,http://www.wfduk.org/bio_assessment/bio_assessment/rivers_invertebrates,,MINTA :Minimum of ASPT and NTAXA determines the classification of the site),http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2236
GB,EEA_13-03-6,RW,General,,Natural,0,0.37,0.22,,,http://www.wfduk.org/bio_assessment/bio_assessment/river_acidification_nov_09,,No SAWICS boundaries for <Good,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2237
FR,EEA_13-01-4,RW,P21,,Natural,0,0.9444444,0.7777778,0.5555556,0.2777778,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2088
FR,EEA_13-01-4,RW,P22,,Natural,0,0.9444444,0.7777778,0.5555556,0.2777778,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2089
FR,EEA_13-01-4,RW,P3,,Natural,0,0.9444444,0.7777778,0.5555556,0.2777778,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2090
FR,EEA_13-01-4,RW,P4,,Natural,0,0.93333334,0.8,0.53333336,0.33333334,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2091
FR,EEA_13-01-4,RW,P5,,Natural,0,0.9285714,0.78571427,0.5714286,0.2857143,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2092
FR,EEA_13-01-4,RW,P9,,Natural,0,0.9375,0.8125,0.5625,0.3125,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2093
FR,EEA_13-01-4,RW,P9-A,,Natural,0,0.9285714,0.78571427,0.5714286,0.2857143,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2094
FR,EEA_13-01-4,RW,PTP16-A,,Natural,0,0.8333333,0.6666667,0.33333334,0.16666667,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2095
FR,EEA_13-01-4,RW,PTP16-B,,Natural,0,0.8333333,0.6666667,0.33333334,0.16666667,standard AFNOR NF T90-350,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2096
ES,EEA_123-01-3,LW,0,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,648
ES,EEA_123-01-3,LW,253,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,657
ES,EEA_123-01-3,LW,256,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,658
ES,EEA_123-01-3,LW,269,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,659
ES,EEA_123-01-3,LW,273,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,660
ES,EEA_123-01-3,LW,274,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,661
ES,EEA_123-01-3,LW,278,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,662
ES,EEA_124-04-9,RW,601,,HMWB,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,508
ES,EEA_124-04-9,RW,604,,HMWB,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,509
ES,EEA_124-04-9,RW,610,,HMWB,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,510
BE,EEA_13-01-4,RW,BERW_40218,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,881
BE,EEA_13-01-4,RW,BERW_40228,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,882
BE,EEA_13-01-4,RW,BERW_40230,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,883
BE,EEA_13-01-4,RW,BERW_40233,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,884
BE,EEA_13-01-4,RW,BERW_40234,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,885
BE,EEA_13-01-4,RW,BERW_50042,,Natural,0,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,439
BE,EEA_13-01-4,RW,BERW_50049,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,440
BE,EEA_13-01-4,RW,BERW_50053,,Natural,0,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,194
BE,EEA_13-01-4,RW,BERW_50054,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,195
BE,EEA_13-01-4,RW,BERW_50055,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,196
BE,EEA_13-01-4,RW,BERW_50056,,Natural,0,0.94,0.75,0.5,0.31,handnet sampling (IBGN),,We propose 16 (IBGN) as reference value and 12 for the G-M boundary after the study of historical data (samples collected during the years 1940'),http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,197
BE,EEA_13-01-4,RW,BERW_50064,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,198
BE,EEA_13-01-4,RW,BERW_50070,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,199
BE,EEA_13-01-4,RW,BERW_50071,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,200
BE,EEA_13-01-4,RW,BERW_03190,,HMWB,1,,0.73,0.49,0.3,artificial substrates (IBGA)and dredging,,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as PEM value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,163
BE,EEA_13-01-4,RW,BERW_03260,,HMWB,1,,0.73,0.49,0.3,artificial substrates (IBGA)and dredging,,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as PEM value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,164
BE,EEA_13-01-4,RW,BERW_03315,,HMWB,1,,0.73,0.49,0.3,artificial substrates (IBGA)and dredging,,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as PEM value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,165
BE,EEA_13-01-4,RW,BERW_03381,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,166
BE,EEA_13-01-4,RW,BERW_03405,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,167
BE,EEA_13-01-4,RW,BERW_03410,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,168
SK,EEA_124-04-9,RW,R2(P1V),RW-R-E3,Natural,1,0.9,0.7,0.5,0.3,STN 757715 (including  EN 14407 ),A,,http://cdr.eionet.europa.eu/sk/eea/wise_soe/wise4/envw5d3ia/FINAL_SK_WISE-SoE_WQ_Rivers_2016_2017_bez_BiologyEQRClassificationProcedu.xml,2018-12-17 10:06:53.000,stable,A,,4723
SK,EEA_13-01-4,RW,S(K2V),RW-R-EX4,Natural,1,0.8,0.6,0.4,0.2,"STN 757715 (combination of AQEM method, EN 27828 1998, EN ISO 9391,  EN 28265)",A,,http://cdr.eionet.europa.eu/sk/eea/wise_soe/wise4/envw5d3ia/FINAL_SK_WISE-SoE_WQ_Rivers_2016_2017_bez_BiologyEQRClassificationProcedu.xml,2018-12-17 10:06:53.000,stable,A,,4724
SK,EEA_13-02-5,RW,S(K2V),RW-R-EX4,Natural,1,0.8,0.6,0.4,0.2,"STN 757715 (combination of AQEM method, EN 27828 1998, EN ISO 9391,  EN 28265)",A,,http://cdr.eionet.europa.eu/sk/eea/wise_soe/wise4/envw5d3ia/FINAL_SK_WISE-SoE_WQ_Rivers_2016_2017_bez_BiologyEQRClassificationProcedu.xml,2018-12-17 10:06:53.000,stable,A,,4725
SK,EEA_13-04-7,RW,S(K2V),RW-R-EX4,Natural,1,0.8,0.6,0.4,0.2,"STN 757715 (combination of AQEM method, EN 27828 1998, EN ISO 9391,  EN 28265)",A,,http://cdr.eionet.europa.eu/sk/eea/wise_soe/wise4/envw5d3ia/FINAL_SK_WISE-SoE_WQ_Rivers_2016_2017_bez_BiologyEQRClassificationProcedu.xml,2018-12-17 10:06:53.000,stable,A,,4726
GB,EEA_124-04-9,RW,Lowland Siliceous Medium,RW-R-N3,Natural,1,0.8,0.6,0.4,0.2,Diatoms for assessing River and Lake Ecological Quality (DARLEQ2),A,,http://cdr.eionet.europa.eu/gb/eea/wise_soe/wise4/envwg_xkq/NI_2014_data_resub_Dec_2016._BiologyEQRClassificationProcedu.xml,2017-01-11 11:10:25.000,stable,A,,3283
BE,EEA_124-01-6,RW,RIV_01_Natural,RW-R-C6,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4787
BE,EEA_124-01-6,RW,RIV_02_Natural,RW-R-C6,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4788
BE,EEA_124-01-6,RW,RIV_03_Natural,RW-R-C4,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4789
BE,EEA_124-01-6,RW,RIV_04_Natural,RW-R-C3,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4790
BE,EEA_124-01-6,RW,RIV_05_Natural,RW-R-C3,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4791
BG,EEA_124-01-6,RW,R7,RW-R-E3,Natural,1,0.85,0.64,0.43,0.22,,,IPS has successfully been used in the IC exercise (EC Decision 2013).,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4657
BG,EEA_124-01-6,RW,R10,,Natural,0,0.85,0.64,0.43,0.22,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4658
BG,EEA_124-01-6,RW,R11,,Natural,0,0.72,0.5,0.35,0.19,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4659
BG,EEA_124-01-6,RW,R12,,Natural,0,0.85,0.64,0.43,0.22,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4660
BG,EEA_124-01-6,RW,R13,,Natural,0,0.85,0.64,0.43,0.22,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4661
BG,EEA_124-01-6,RW,R14,RW-R-M1,Natural,1,0.8,0.6,0.35,0.19,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4662
BE,EEA_124-01-6,RW,RIV_19_Natural,RW-R-C5,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4805
BE,EEA_124-01-6,RW,RIV_20_Natural,RW-R-C1,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4806
BE,EEA_124-01-6,RW,RIV_21_Natural,RW-R-C4,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4807
BE,EEA_124-01-6,RW,RIV_22_Natural,RW-R-C4,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4808
IE,EEA_13-01-4,RW,"11, 21, 22, 31, 32, 33",RW-R-C6,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,,"National types are broad, therefore will fit into several WFD IC types",http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality_RiverBiologyEQRClassificationProcedure_2018_Final_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5050
IE,EEA_13-01-4,RW,34,,Natural,1,0.85,0.75,0.65,0.45,ISO 10870 Water Quality – Guidelines for the selection of sampling methods and devices for benthic macroinvertebrates in freshwaters,N,No equivalent IC type,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality_RiverBiologyEQRClassificationProcedure_2018_Final_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5051
IE,EEA_11-04-1,LW,4,LW-L-N2a,Natural,1,0.8,0.6,0.4,0.2,"See Lyche Solheim, A., Phillips, G., Drakare, S., Free, G., Järvinen, M., Skjelbred, B., Tierney, D., Trodd, W., and Poikane, S. 2014 Water Framework Directive intercalibration technical report northern lake phytoplankton ecological assessment methods, 1-",,Intercalibration types and national types do not match exactly. Boundaries from intercalibrated types are applied to most appropriate national type. Only H/G and G/M boundaries intercalibrated.,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality__IE__Lake_Biology_EQR_2016_and_2017_data_second_submission_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5055
IE,EEA_11-04-1,LW,5,LW-L-N8a,Natural,1,0.8,0.6,0.4,0.2,"See Lyche Solheim, A., Phillips, G., Drakare, S., Free, G., Järvinen, M., Skjelbred, B., Tierney, D., Trodd, W., and Poikane, S. 2014 Water Framework Directive intercalibration technical report northern lake phytoplankton ecological assessment methods, 1-",,Intercalibration types and national types do not match exactly. Boundaries from intercalibrated types are applied to most appropriate national type. Only H/G and G/M boundaries intercalibrated.,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality__IE__Lake_Biology_EQR_2016_and_2017_data_second_submission_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5056
IE,EEA_11-04-1,LW,6,LW-L-N8a,Natural,1,0.8,0.6,0.4,0.2,"See Lyche Solheim, A., Phillips, G., Drakare, S., Free, G., Järvinen, M., Skjelbred, B., Tierney, D., Trodd, W., and Poikane, S. 2014 Water Framework Directive intercalibration technical report northern lake phytoplankton ecological assessment methods, 1-",,Intercalibration types and national types do not match exactly. Boundaries from intercalibrated types are applied to most appropriate national type. Only H/G and G/M boundaries intercalibrated.,http://cdr.eionet.europa.eu/ie/eea/wise_soe/wise4/envxdm8fg/WISE-SoE_WaterQuality__IE__Lake_Biology_EQR_2016_and_2017_data_second_submission_BiologyEQRClassificationProcedu.xml,2019-01-30 14:17:51.000,valid,A,,5057
